-1.154830074310302734e+01 -1.559402942657470703e+00 -3.438671588897705078e+00
-1.100292682647705078e+01 -1.546074271202087402e+00 -3.438671588897705078e+00
-1.095843124389648438e+01 -9.217960238456726074e-01 -3.438671588897705078e+00
-1.150996494293212891e+01 -8.994036912918090820e-01 -3.438671588897705078e+00
-1.149287796020507812e+01 -1.612969279289245605e+00 -2.727202653884887695e+00
-1.094394779205322266e+01 -1.598752021789550781e+00 -2.727202653884887695e+00
-1.090561103820800781e+01 -9.615320563316345215e-01 -2.727202653884887695e+00
-1.145619297027587891e+01 -9.389018416404724121e-01 -2.727202653884887695e+00
-1.156328773498535156e+01 -2.695903539657592773e+00 -3.438671588897705078e+00
-1.100238513946533203e+01 -2.631020307540893555e+00 -3.438671588897705078e+00
-1.101470470428466797e+01 -2.004116058349609375e+00 -3.438671588897705078e+00
-1.156259155273437500e+01 -2.040838241577148438e+00 -3.438671588897705078e+00
-1.151081657409667969e+01 -2.770833253860473633e+00 -2.727202653884887695e+00
-1.094470691680908203e+01 -2.701569080352783203e+00 -2.727202653884887695e+00
-1.095442390441894531e+01 -2.065052509307861328e+00 -2.727202653884887695e+00
-1.150751686096191406e+01 -2.103902339935302734e+00 -2.727202653884887695e+00
-1.153902435302734375e+01 -3.621096372604370117e+00 -3.438671588897705078e+00
-1.094004249572753906e+01 -3.521603107452392578e+00 -3.438671588897705078e+00
-1.098237419128417969e+01 -3.037679195404052734e+00 -3.438671588897705078e+00
-1.155697441101074219e+01 -3.119387626647949219e+00 -3.438671588897705078e+00
-1.148976230621337891e+01 -3.756100654602050781e+00 -2.727202653884887695e+00
-1.089173316955566406e+01 -3.645755290985107422e+00 -2.727202653884887695e+00
-1.092790603637695312e+01 -3.125172138214111328e+00 -2.727202653884887695e+00
-1.150606060028076172e+01 -3.213601350784301758e+00 -2.727202653884887695e+00
-1.117302417755126953e+01 -4.723408222198486328e+00 -3.438671588897705078e+00
-1.060252952575683594e+01 -4.542451858520507812e+00 -3.438671588897705078e+00
-1.083824920654296875e+01 -3.924854516983032227e+00 -3.438671588897705078e+00
-1.143612861633300781e+01 -4.050951480865478516e+00 -3.438671588897705078e+00
-1.119379329681396484e+01 -4.833078384399414062e+00 -2.727202653884887695e+00
-1.061153316497802734e+01 -4.653612613677978516e+00 -2.727202653884887695e+00
-1.080695152282714844e+01 -4.055351257324218750e+00 -2.727202653884887695e+00
-1.140608215332031250e+01 -4.190098285675048828e+00 -2.727202653884887695e+00
-1.072525596618652344e+01 -5.680486679077148438e+00 -3.438671588897705078e+00
-1.017546367645263672e+01 -5.480739593505859375e+00 -3.438671588897705078e+00
-1.042491245269775391e+01 -4.959401607513427734e+00 -3.438671588897705078e+00
-1.098251628875732422e+01 -5.160099983215332031e+00 -3.438671588897705078e+00
-1.080376148223876953e+01 -5.841125965118408203e+00 -2.727202653884887695e+00
-1.023834896087646484e+01 -5.640427112579345703e+00 -2.727202653884887695e+00
-1.045916080474853516e+01 -5.078386783599853516e+00 -2.727202653884887695e+00
-1.103238391876220703e+01 -5.275530815124511719e+00 -2.727202653884887695e+00
-1.014629077911376953e+01 -6.669597148895263672e+00 -3.438671588897705078e+00
-9.646143913269042969e+00 -6.408433914184570312e+00 -3.438671588897705078e+00
-9.966765403747558594e+00 -5.869053840637207031e+00 -3.438671588897705078e+00
-1.050115680694580078e+01 -6.085008144378662109e+00 -3.438671588897705078e+00
-1.027495479583740234e+01 -6.845492362976074219e+00 -2.727202653884887695e+00
-9.750977516174316406e+00 -6.587883949279785156e+00 -2.727202653884887695e+00
-1.004857063293457031e+01 -6.044948577880859375e+00 -2.727202653884887695e+00
-1.060078430175781250e+01 -6.261855125427246094e+00 -2.727202653884887695e+00
-9.546691894531250000e+00 -7.513885498046875000e+00 -3.438671588897705078e+00
