9.170355324674694941e-01 3.888629011136595093e-01 -8.849562887268895561e-02
-5.784189436095372727e-01 7.615769641563570058e-01 2.922876209147656223e-01
-1.130436397243488600e-01 9.120064112497601461e-02 9.893955622380085080e-01
5.688535685174171963e-01 -7.676846468652458455e-01 2.950693148268438426e-01
2.421389866492756546e-02 7.681212950750542223e-01 6.398463590297797099e-01
6.011971496737142928e-01 -6.913073624266621309e-01 -4.008193082660731488e-01
-1.579376814690778008e-01 4.346230910008706538e-01 8.866557717293792606e-01
-2.866487648263568166e-01 8.752516093306091927e-01 3.895729790266551640e-01
5.282043131467328845e-01 4.467495308964760659e-01 7.220907562190272966e-01
-4.039684598431990681e-01 -4.145869495698392138e-01 -8.154306498398803393e-01
-6.781798967100081121e-01 -6.890593163654902265e-01 2.554785435771978475e-01
9.467199452495917988e-01 -3.203727856197237656e-01 3.290324453406232030e-02
-5.775501569511756195e-01 -1.705844842352239599e-01 -7.983337334372605509e-01
9.908181472362556086e-01 7.976448341663042174e-02 1.091651331359606292e-01
5.682443537149189927e-01 -2.696779499826744073e-02 8.224178332843016248e-01
-2.494328514073466674e-01 -9.618059284207609583e-01 1.127502048489417708e-01
4.058359526088274882e-01 8.816206284401908455e-01 -2.409195863328849052e-01
-5.145084926924007318e-01 4.508319371916008622e-01 7.294049460727984879e-01
4.117281169415287767e-01 4.083538981571919746e-01 8.146944528960586851e-01
-7.227746249877616824e-01 6.740414539063100952e-01 -1.525285543420241419e-01
2.165664258163621514e-01 -9.502688785509614267e-01 2.238035783150575386e-01
-4.936304247244378551e-01 7.073579380504666503e-01 5.059384856515299900e-01
-7.399636793204624752e-01 6.066052134835892007e-01 2.906610883160199443e-01
-1.859249507807914370e-01 7.891377348432646599e-01 5.854003315028113441e-01
1.032644506274642748e-03 -9.375221688526543806e-01 3.479240097422688360e-01
3.834151139657950846e-01 -2.366713526082511176e-01 8.927370952509909863e-01
8.947270500297100915e-01 -4.358177634349297280e-01 -9.760319164713847362e-02
2.357453936801829630e-01 -7.984476962395240518e-01 5.539904202496397367e-01
7.698662225782314239e-02 -9.932090372136052059e-01 8.722882774951637441e-02
4.529436639326200886e-01 8.914186142402242830e-01 1.465917764855465509e-02
-2.635157356429650988e-01 6.933487887587840293e-01 6.706913703002848059e-01
-6.150523558951622727e-01 -1.968001207039714318e-01 7.635314741375845982e-01
-8.519679279038513409e-01 -4.552661965325385252e-01 -2.586181357098026323e-01
7.428133163946688544e-01 -6.026735007691018664e-01 -2.915699375063711685e-01
1.557103808817980953e-02 -9.540325502713740136e-01 2.992982388781377789e-01
5.322519928218372165e-01 7.761469700870182731e-01 3.380882975820430625e-01
9.931177755578861621e-01 -3.173275317293413472e-02 -1.127391513495712844e-01
-2.852755781175687622e-01 -9.134793871434621071e-01 2.901262721535086131e-01
4.795616536755372139e-01 8.254959808652844178e-01 -2.976188937202171036e-01
-5.173735310598877035e-01 -3.370143787873657315e-01 -7.866040540508225654e-01
-8.347941101728337809e-01 2.921555479412640821e-01 4.666518289130415220e-01
4.390307899394049196e-01 6.141090013427284999e-01 6.558369461649889987e-01
-5.696387395373054829e-01 8.211202188501777188e-01 3.568322594421920874e-02
-3.158489531889689395e-01 7.462455186692178444e-01 5.859667777575299219e-01
-6.620283326289501391e-02 9.311501361628656825e-01 3.585758061998071122e-01
