-1.058787918090820312e+01 -1.283470988273620605e+00 -3.699987888336181641e+00
-9.537105560302734375e+00 -1.160467982292175293e+00 -3.699987888336181641e+00
-9.542105674743652344e+00 -1.906930059194564819e-01 -3.699987888336181641e+00
-1.058965873718261719e+01 -1.900209933519363403e-01 -3.699987888336181641e+00
-1.061170578002929688e+01 -1.391006946563720703e+00 -2.466660976409912109e+00
-9.558793067932128906e+00 -1.228284955024719238e+00 -2.466660976409912109e+00
-9.580500602722167969e+00 -2.365030050277709961e-01 -2.466660976409912109e+00
-1.063860321044921875e+01 -2.649559974670410156e-01 -2.466660976409912109e+00
-1.054374027252197266e+01 -2.365185022354125977e+00 -3.699987888336181641e+00
-9.495146751403808594e+00 -2.121522903442382812e+00 -3.699987888336181641e+00
-9.537105560302734375e+00 -1.160467982292175293e+00 -3.699987888336181641e+00
-1.058787918090820312e+01 -1.283470988273620605e+00 -3.699987888336181641e+00
-1.054297828674316406e+01 -2.502958059310913086e+00 -2.466660976409912109e+00
-9.499499320983886719e+00 -2.235991954803466797e+00 -2.466660976409912109e+00
-9.558793067932128906e+00 -1.228284955024719238e+00 -2.466660976409912109e+00
-1.061170578002929688e+01 -1.391006946563720703e+00 -2.466660976409912109e+00
-1.043760585784912109e+01 -3.428244113922119141e+00 -3.699987888336181641e+00
-9.400426864624023438e+00 -3.068737983703613281e+00 -3.699987888336181641e+00
-9.495146751403808594e+00 -2.121522903442382812e+00 -3.699987888336181641e+00
-1.054374027252197266e+01 -2.365185022354125977e+00 -3.699987888336181641e+00
-1.041171646118164062e+01 -3.592714071273803711e+00 -2.466660976409912109e+00
-9.388415336608886719e+00 -3.200320005416870117e+00 -2.466660976409912109e+00
-9.499499320983886719e+00 -2.235991954803466797e+00 -2.466660976409912109e+00
-1.054297828674316406e+01 -2.502958059310913086e+00 -2.466660976409912109e+00
-1.025432777404785156e+01 -4.466105937957763672e+00 -3.699987888336181641e+00
-9.225438117980957031e+00 -4.075218200683593750e+00 -3.699987888336181641e+00
-9.400426864624023438e+00 -3.068737983703613281e+00 -3.699987888336181641e+00
-1.043760585784912109e+01 -3.428244113922119141e+00 -3.699987888336181641e+00
-1.022660636901855469e+01 -4.562275886535644531e+00 -2.466660976409912109e+00
-9.213375091552734375e+00 -4.159585952758789062e+00 -2.466660976409912109e+00
-9.388415336608886719e+00 -3.200320005416870117e+00 -2.466660976409912109e+00
-1.041171646118164062e+01 -3.592714071273803711e+00 -2.466660976409912109e+00
-9.983344078063964844e+00 -5.472957134246826172e+00 -3.699987888336181641e+00
-8.988451004028320312e+00 -4.978370189666748047e+00 -3.699987888336181641e+00
-9.225438117980957031e+00 -4.075218200683593750e+00 -3.699987888336181641e+00
-1.025432777404785156e+01 -4.466105937957763672e+00 -3.699987888336181641e+00
-9.935466766357421875e+00 -5.591009140014648438e+00 -2.466660976409912109e+00
-8.964156150817871094e+00 -5.075517177581787109e+00 -2.466660976409912109e+00
-9.213375091552734375e+00 -4.159585952758789062e+00 -2.466660976409912109e+00
-1.022660636901855469e+01 -4.562275886535644531e+00 -2.466660976409912109e+00
-9.617691993713378906e+00 -6.443513870239257812e+00 -3.699987888336181641e+00
-8.673841476440429688e+00 -5.852264881134033203e+00 -3.699987888336181641e+00
-8.988451004028320312e+00 -4.978370189666748047e+00 -3.699987888336181641e+00
-9.983344078063964844e+00 -5.472957134246826172e+00 -3.699987888336181641e+00
-9.548846244812011719e+00 -6.579059123992919922e+00 -2.466660976409912109e+00
-8.628416061401367188e+00 -5.982806205749511719e+00 -2.466660976409912109e+00
-8.964156150817871094e+00 -5.075517177581787109e+00 -2.466660976409912109e+00
-9.935466766357421875e+00 -5.591009140014648438e+00 -2.466660976409912109e+00
-9.153121948242187500e+00 -7.372245788574218750e+00 -3.699987888336181641e+00
-8.279099464416503906e+00 -6.691411018371582031e+00 -3.699987888336181641e+00
-8.673841476440429688e+00 -5.852264881134033203e+00 -3.699987888336181641e+00
-9.617691993713378906e+00 -6.443513870239257812e+00 -3.699987888336181641e+00
-9.063320159912109375e+00 -7.520433902740478516e+00 -2.466660976409912109e+00
-8.219455718994140625e+00 -6.826984882354736328e+00 -2.466660976409912109e+00
-8.628416061401367188e+00 -5.982806205749511719e+00 -2.466660976409912109e+00
-9.548846244812011719e+00 -6.579059123992919922e+00 -2.466660976409912109e+00
-8.588095664978027344e+00 -8.251997947692871094e+00 -3.699987888336181641e+00
-7.767280101776123047e+00 -7.557633876800537109e+00 -3.699987888336181641e+00
-8.279099464416503906e+00 -6.691411018371582031e+00 -3.699987888336181641e+00
