-1.161102962493896484e+01 -1.915613055229187012e+00 -3.699976921081542969e+00
-1.047816658020019531e+01 -1.831369042396545410e+00 -3.699976921081542969e+00
-1.070844554901123047e+01 -7.291269898414611816e-01 -3.699976921081542969e+00
-1.187450122833251953e+01 -7.121949791908264160e-01 -3.699976921081542969e+00
-1.175825023651123047e+01 -2.013948917388916016e+00 -2.466654062271118164e+00
-1.066268253326416016e+01 -1.902560949325561523e+00 -2.466654062271118164e+00
-1.084376239776611328e+01 -8.108850121498107910e-01 -2.466654062271118164e+00
-1.196029090881347656e+01 -8.345310091972351074e-01 -2.466654062271118164e+00
-1.132248401641845703e+01 -3.110676050186157227e+00 -3.699976921081542969e+00
-1.022704315185546875e+01 -2.927831888198852539e+00 -3.699976921081542969e+00
-1.047816658020019531e+01 -1.831369042396545410e+00 -3.699976921081542969e+00
-1.161102962493896484e+01 -1.915613055229187012e+00 -3.699976921081542969e+00
-1.151739120483398438e+01 -3.186184883117675781e+00 -2.466654062271118164e+00
-1.044570732116699219e+01 -2.979049921035766602e+00 -2.466654062271118164e+00
-1.066268253326416016e+01 -1.902560949325561523e+00 -2.466654062271118164e+00
-1.175825023651123047e+01 -2.013948917388916016e+00 -2.466654062271118164e+00
-1.098885440826416016e+01 -4.287394046783447266e+00 -3.699976921081542969e+00
-9.938130378723144531e+00 -4.011347770690917969e+00 -3.699976921081542969e+00
-1.022704315185546875e+01 -2.927831888198852539e+00 -3.699976921081542969e+00
-1.132248401641845703e+01 -3.110676050186157227e+00 -3.699976921081542969e+00
-1.121819305419921875e+01 -4.342156887054443359e+00 -2.466654062271118164e+00
-1.017513847351074219e+01 -4.066431045532226562e+00 -2.466654062271118164e+00
-1.044570732116699219e+01 -2.979049921035766602e+00 -2.466654062271118164e+00
-1.151739120483398438e+01 -3.186184883117675781e+00 -2.466654062271118164e+00
-1.069932937622070312e+01 -5.150550842285156250e+00 -3.699976921081542969e+00
-9.667558670043945312e+00 -4.884192943572998047e+00 -3.699976921081542969e+00
-9.938130378723144531e+00 -4.011347770690917969e+00 -3.699976921081542969e+00
-1.098885440826416016e+01 -4.287394046783447266e+00 -3.699976921081542969e+00
-1.088177967071533203e+01 -5.371630191802978516e+00 -2.466654062271118164e+00
-9.870683670043945312e+00 -5.042995929718017578e+00 -2.466654062271118164e+00
-1.017513847351074219e+01 -4.066431045532226562e+00 -2.466654062271118164e+00
-1.121819305419921875e+01 -4.342156887054443359e+00 -2.466654062271118164e+00
-1.025213146209716797e+01 -6.264821052551269531e+00 -3.699976921081542969e+00
-9.277941703796386719e+00 -5.921387195587158203e+00 -3.699976921081542969e+00
-9.667558670043945312e+00 -4.884192943572998047e+00 -3.699976921081542969e+00
-1.069932937622070312e+01 -5.150550842285156250e+00 -3.699976921081542969e+00
-1.042645263671875000e+01 -6.465281963348388672e+00 -2.466654062271118164e+00
